Price,Road Tax,COE Left,Mileage,Transmission,Deregistration,OMV,COE Price,Curb Weight,No. Of Owners,Vehicle Type
177800,7.091742115095153,1677,68000,1,82030,66423,39000,1685,2,6
70800,7.491087593534876,763,87000,1,41883,40884,60689,1615,3,4
38800,6.525029657843462,765,97000,1,17567,19210,57301,1190,2,5
100800,6.525029657843462,1864,80700,1,31620,23533,34001,1320,1,3
111800,5.971261839790462,2560,48500,1,40912,19882,47000,970,1,5
44800,6.436150368369428,823,74000,1,22570,22167,51301,1383,2,1
45800,6.6039438246004725,1004,94650,1,23328,14569,52301,1284,1,2
134000,6.525029657843462,2955,6698,1,64914,19884,68001,1250,1,5
119800,7.069874128458572,1673,104000,1,48822,37616,37989,1695,1,4
72800,6.525029657843462,1676,87743,1,27636,14344,38001,1310,2,2
41800,6.60934924316738,373,85000,1,23693,25911,57885,1320,2,3
289800,7.775695749915245,1832,74964,1,139556,103351,35906,1955,1,4
60800,7.098375638590786,1128,106000,1,31455,21929,53001,1265,1,5
75000,5.971261839790462,1461,132000,0,24601,12274,32699,1233,2,5
152800,8.111328003286733,797,124000,1,114217,108869,59889,1770,2,6
54800,6.52795791762255,1099,86000,1,21836,17647,44371,1046,1,1
88800,7.503840746698951,1829,109000,0,23360,33233,39936,1345,4,6
112800,5.971261839790462,2591,34862,1,42390,20253,48000,970,1,5
91800,6.436150368369428,1525,94000,1,41943,32727,53711,1450,1,4
113800,5.971261839790462,2922,26000,1,40075,17805,45189,1185,1,5
123800,7.069874128458572,1467,96000,1,38188,28426,32429,1683,2,5
60800,6.933423025730715,1825,145000,1,15159,15228,30284,1313,2,2
126800,7.396335293800808,1468,68000,1,41370,30877,34381,1858,1,3
295800,7.77485576666552,1860,72000,1,112793,87279,32000,1985,2,5
41999,7.098375638590786,734,128000,1,23477,19333,58190,1379,2,5
148800,6.436150368369428,2924,20000,1,87525,27624,80210,1377,1,5
40800,6.6039438246004725,795,109000,1,22224,17031,54301,1295,2,2
52888,6.52795791762255,918,114363,1,24646,21083,46009,1221,1,5
62800,7.284820912568604,1467,135000,1,17093,17728,34991,1300,3,3
85800,5.971261839790462,2009,81634,1,20807,18758,25689,1185,1,5
108800,4.248495242049359,2037,15845,1,30624,24335,19704,1421,1,6
143800,7.098375638590786,2197,41468,1,59621,39331,40009,1620,3,4
83800,5.204006687076795,2196,35628,1,26566,18253,18710,1067,1,1
62500,7.098375638590786,739,57108,1,30871,23227,56500,1626,2,5
123800,7.085064293952548,1098,65000,1,57832,46417,53711,1795,1,5
32800,6.429719478039138,605,92000,1,19005,19204,66000,1245,3,6
105800,6.883462586413092,1948,92000,1,45034,30928,34509,1480,3,4
225800,7.776535028185241,2225,35000,1,88962,62936,41001,1620,2,6
87800,6.606650186198215,1314,94000,1,42176,31443,52000,1480,1,5
108800,7.085064293952548,457,65200,1,55205,61901,70890,1940,2,5
111999,7.0967213784947605,2101,77000,1,35826,17309,39406,1591,1,5
54200,6.883462586413092,1283,116000,1,31493,18731,54406,1245,1,2
52800,6.226536669287466,1372,34318,1,19620,12720,42801,940,1,2
138800,7.098375638590786,1495,64000,1,49184,38582,34381,1405,2,6
128800,6.525029657843462,2928,109,1,71415,22446,72996,1130,1,7
27800,5.971261839790462,641,94325,1,11744,15653,48865,1178,3,1
65800,7.2868764117507,1467,124000,1,17093,42014,34991,1490,4,4
61800,6.60934924316738,1161,95266,1,29232,19990,50101,1215,2,2
19800,6.946013991099227,523,150000,1,4776,20611,16604,1275,4,2
50800,5.204006687076795,1314,14542,1,17979,18727,34106,1036,1,1
103800,7.143617602704121,2197,146000,1,22661,66616,32914,1695,4,6
405800,8.294549515143679,3285,49000,1,116476,136821,118357,1490,2,6
55500,7.898782356970309,1922,176000,1,16620,55328,31335,1605,6,4
95999,6.606650186198215,1186,92000,1,44361,38166,55501,1475,3,4
94800,6.52795791762255,1645,97600,1,37460,26392,37605,1324,1,2
143800,7.0967213784947605,2434,75000,1,54291,34984,34989,1429,1,6
263388,7.090076835776092,1856,20000,1,87531,68592,32000,1365,3,6
71000,7.10002716662926,1340,92300,1,36492,26452,47501,1695,2,4
66800,7.098375638590786,1162,77000,1,30679,23227,46229,1626,3,5
102800,6.525029657843462,2314,52000,1,32887,24221,32699,1190,1,5
55800,6.6039438246004725,1162,96966,1,27793,17756,50101,1345,1,2
52800,7.085064293952548,429,102000,1,39123,44911,74000,1830,2,5
35800,7.396335293800808,0,138000,1,22608,29743,65001,1855,2,3
87000,6.436150368369428,1460,104970,1,39622,32727,49996,1450,2,4
99800,6.6039438246004725,2196,93000,1,35853,15036,35710,1345,1,2
49800,6.525029657843462,1126,128000,1,23879,17063,50991,1310,2,2
71800,6.52795791762255,1125,130000,1,33773,26990,56206,1324,4,2
54800,6.52795791762255,851,147093,1,26580,27677,46970,1425,3,4
86500,6.595780513961311,1648,72000,1,30208,26208,37605,1425,2,5
45800,6.436150368369428,734,90500,1,23679,27621,56001,1310,3,4
79800,6.52795791762255,1737,88783,1,27491,16850,32699,1088,1,1
93800,7.326465613840322,760,102000,1,39500,32919,57002,1560,2,6
63800,7.014814351275545,1982,163326,1,13951,14110,25525,1422,4,3
67800,6.86484777797086,2404,108000,1,21869,17230,32875,1175,4,2
53800,6.230481447578482,764,103874,1,23312,18689,51506,1285,1,5
149800,7.098375638590786,2281,34300,1,49784,30808,37109,1695,1,5
141800,6.525029657843462,3317,67,1,104335,18038,101000,1250,1,5
68800,6.230481447578482,1490,77000,1,27624,19750,41761,1325,1,5
79800,7.086737934510577,1194,86000,1,37320,31368,52600,1610,2,5
68800,6.601230118728877,2562,120474,1,24823,7692,35200,955,5,1
58800,7.086737934510577,820,97334,1,27575,26990,55001,1610,1,5
64888,5.971261839790462,1186,91000,1,26311,24614,50010,1280,3,4
40800,6.606650186198215,38,97000,1,20850,32856,68689,1425,2,4
71800,6.52795791762255,1335,90000,1,34388,25281,45201,1589,1,4
35800,6.525029657843462,884,117000,1,18857,17812,45504,1321,2,2
48888,7.490529402060711,1187,186240,1,17264,27436,52077,1391,6,6
20800,7.771067086065406,737,138502,1,7727,42989,19108,1673,2,4
67500,7.098375638590786,1104,115500,1,30976,20817,56410,1682,2,5
37888,6.525029657843462,798,76500,1,18622,15104,57301,1321,1,2
599000,7.768110378525988,2651,14800,1,216446,148688,50100,1590,2,6
65888,6.530877627725885,1677,133000,1,42799,20925,46191,1249,2,1
73888,7.098375638590786,610,66000,1,43211,47057,65501,1755,1,5
125800,6.436150368369428,1860,46000,1,43409,26039,37000,1288,1,3
54800,7.086737934510577,365,119000,1,25812,28613,57885,1610,1,5
139800,7.401231264413015,1495,35000,1,45173,34489,34381,1775,1,3
136800,6.436150368369428,2191,20000,1,49320,29326,35710,1338,1,7
54800,7.091742115095153,493,126000,1,35648,42793,70890,1655,1,4
89900,7.091742115095153,732,110000,1,43423,42038,56000,1465,2,4
41888,6.52795791762255,730,90000,1,23533,19572,57301,1160,1,3
254800,7.775695749915245,1917,53000,1,119421,91812,31302,1940,1,4
75000,7.401231264413015,456,87000,1,40452,45417,75289,1920,2,3
56800,7.086737934510577,761,130000,1,30558,30287,61010,1610,1,5
69800,6.436150368369428,1101,84000,1,32756,26700,55501,1288,2,3
59800,6.6039438246004725,1248,114200,1,28918,17516,50789,1295,1,2
136800,6.373319789577012,2066,35000,1,55388,36901,42002,1375,1,1
53888,7.10002716662926,911,80000,1,20875,18499,44001,1540,1,5
41888,6.52795791762255,794,80112,1,23979,22664,56989,1450,3,1
160800,6.52795791762255,3291,6000,1,95851,33575,86000,1375,2,4
352000,7.77485576666552,3405,2900,1,177138,67936,113881,1940,1,5
55800,6.6039438246004725,1251,90000,1,25588,13260,49430,1284,1,2
79800,6.6039438246004725,1463,75000,1,29077,18005,33798,1287,1,2
359888,8.38160253710989,3045,91000,1,67557,138801,80583,1490,4,6
112800,6.525029657843462,2556,33000,1,37307,23274,37334,1190,1,5
108800,8.10832229017324,34,133000,1,65145,80488,71990,2105,2,5
99800,7.063903961472068,2741,118000,1,35714,55040,47316,1650,3,4
35800,6.6039438246004725,769,113000,1,19290,11923,56001,1289,4,2
157888,6.52795791762255,3192,12600,1,95820,30928,78899,1340,1,1
278800,7.098375638590786,3439,6764,1,148659,54627,116000,1605,1,6
61800,6.6039438246004725,1125,69000,1,25230,12577,42902,1345,2,2
57300,7.009408932708637,1982,80699,1,13951,10727,25525,1264,1,2
270000,9.076923258535832,1982,70000,1,18047,271035,33018,1500,6,6
106800,7.069874128458572,911,127900,1,56152,55921,49602,2053,3,5
138800,7.098375638590786,1708,109654,1,63414,54207,31001,1781,2,5
94500,6.52795791762255,1862,59000,1,29044,24947,31997,1225,1,1
126800,6.60934924316738,2952,40500,1,59339,19346,55001,1315,1,2
50800,6.60934924316738,913,97000,1,23047,19589,45000,1205,3,2
248800,8.039157390473237,2679,13800,1,98190,63612,45510,1980,3,5
157388,7.098375638590786,1858,97000,1,71780,51775,40002,1530,1,4
72800,7.421775793644647,1982,120500,1,18047,42375,33018,1565,4,4
142800,7.088408778675395,2259,64399,1,53299,35133,36000,1485,2,5
55500,7.091742115095153,790,79000,1,33280,30137,60689,1644,2,4
75800,6.606650186198215,1277,135000,1,29571,22983,48401,1395,1,1
67800,6.606650186198215,948,129000,1,28117,27932,47300,1430,3,4
60800,7.098375638590786,1095,94228,1,32405,22084,58201,1454,1,4
121800,6.522092798170152,2228,72122,1,42865,18931,41001,1563,1,5
69800,7.098375638590786,1222,107306,1,33741,23955,50621,1626,2,5
88800,6.6039438246004725,2041,58000,1,28667,17856,27000,1345,2,2
59000,7.098375638590786,854,162400,1,20357,18626,38610,1682,2,5
95000,8.321907968230423,2652,120000,1,31176,69317,42683,1610,3,4
37800,6.565264970035361,367,56200,1,17825,17533,43789,1535,1,3
89800,6.525029657843462,2007,55010,1,27032,23301,29159,1190,1,5
89800,6.525029657843462,1916,55000,1,26935,19384,23568,1350,1,3
119800,6.883462586413092,1372,49826,1,50751,42481,53711,1305,2,6
43988,6.376726947898627,2011,152000,0,14522,7664,26175,855,5,1
175800,7.098375638590786,1670,55000,1,82063,66620,38700,1983,2,5
86800,6.606650186198215,1126,107000,1,30253,23295,44002,1395,1,1
95800,6.606650186198215,1312,103000,1,44445,36252,46229,1425,2,4
134800,6.373319789577012,2312,50000,1,47684,32452,30890,1375,2,1
96800,7.091742115095153,972,86000,1,44726,44004,46502,1735,1,5
165800,6.373319789577012,3047,12000,1,75426,31442,57898,1365,1,1
94999,6.525029657843462,2619,35800,1,33144,18575,40609,1060,1,1
72800,6.6039438246004725,1861,52139,1,22650,10999,28199,1345,1,2
242800,7.098375638590786,3561,1000,1,144514,50333,122110,1500,1,4
71800,6.60934924316738,1130,120000,1,26857,19990,42902,1230,1,2
80800,6.359573868672378,2198,71585,1,26518,15592,36704,1030,2,1
153888,7.486613313139955,2007,69000,1,67795,47664,43102,1620,1,4
63800,6.946013991099227,2193,125257,1,18470,17853,30574,1195,5,2
58800,6.429719478039138,765,135000,1,28169,21643,55201,1245,1,6
54800,7.009408932708637,2042,128874,1,15708,10321,27886,1264,4,2
49800,7.009408932708637,1863,135447,1,14171,12583,27571,1264,4,2
620000,9.15133319139615,3077,31000,1,70681,383983,83464,1690,3,6
698888,8.671458150427666,3043,9100,1,78667,143543,93590,1600,1,6
72800,6.946013991099227,2102,146000,1,17697,36989,30512,1500,5,4
71800,7.098375638590786,1251,128000,1,35868,24596,54000,1626,1,5
53800,6.933423025730715,1922,134833,1,13816,12047,26047,1095,3,2
222800,7.486613313139955,3320,12868,1,124308,44213,107201,1620,1,4
95800,6.7912214627261855,3075,123786,1,49921,30319,59179,1500,3,4
136000,8.029758520440822,2741,91477,1,35714,83371,47316,1840,3,6
99800,7.10002716662926,1126,104831,1,57854,48484,48005,1660,1,4
608000,9.15133319139615,3106,35000,1,75983,441583,88862,1690,4,6
79800,7.806696372521179,2014,174537,1,19578,39203,35411,1780,3,3
54800,6.785587645007929,1856,138728,1,14193,19038,27571,1060,6,1
66800,6.946013991099227,2257,125314,1,20219,17853,32368,1195,4,2
100888,6.436150368369428,2005,35000,1,38635,25020,33199,1270,2,1
250000,8.604104563405533,1949,120000,1,17183,74060,31933,1740,6,6
35800,6.52795791762255,760,88500,1,18132,15479,56001,1046,2,1
258800,9.007979359844501,2314,51900,1,24292,232570,38071,1500,6,6
131800,7.193685818395112,3045,114000,1,67557,45496,80583,1695,4,4
322000,7.767263996757308,2590,23900,1,103816,70720,40990,1575,2,6
48800,6.226536669287466,1344,88000,1,20191,13892,45201,940,2,2
142800,6.883462586413092,1615,25400,1,57431,43831,45289,1395,2,6
588888,9.15133319139615,2679,20100,1,33646,398686,45586,1690,4,6
183000,7.098375638590786,2590,28000,1,67691,47844,32889,1330,2,6
139900,8.365206834418355,2102,118000,1,24873,92245,42885,1455,5,6
41800,6.60934924316738,854,95000,1,20736,16283,46651,1205,2,2
100988,7.583756300707112,2592,133000,1,46165,35039,58124,1795,3,3
51800,7.503840746698951,1341,139475,1,19931,23953,54088,1140,6,6
89800,6.525029657843462,2283,57000,1,32630,13870,35320,1085,2,2
104000,7.098375638590786,1464,53200,1,46352,33308,48109,1695,1,5
65000,7.490529402060711,1861,163000,1,16492,31295,32121,1391,6,6
218800,7.090076835776092,1161,65000,1,83863,72551,53001,1365,3,6
78800,6.52795791762255,1979,98000,1,27387,17560,25920,1096,1,2
67800,6.359573868672378,1674,70000,1,21883,15668,38510,1052,1,1
33800,7.491087593534876,398,112000,1,24637,27621,70890,1470,1,4
93800,6.359573868672378,2468,39000,1,26831,15722,33000,1030,1,1
53000,6.60934924316738,978,120500,1,30505,27971,55100,1410,1,4
84800,6.525029657843462,1860,77000,1,27667,17699,28199,1325,1,3
142800,7.091742115095153,1253,89989,1,58929,50358,53001,1555,4,6
174800,7.491087593534876,1493,56583,1,60717,43553,57000,2030,2,3
85300,7.091742115095153,1004,122680,1,41717,36634,57010,1565,1,7
408800,8.659039915644474,2622,52000,1,29392,225146,40714,1540,5,6
132000,7.091742115095153,1254,77800,1,70947,60393,53300,1615,2,4
155000,8.60922527686273,2591,100000,1,46308,102176,58124,1870,3,6
979000,8.279950715722526,3012,15000,1,349128,232358,68310,2330,1,4
43000,6.52795791762255,942,87601,1,20125,13699,45504,1045,3,2
96800,7.091742115095153,941,84030,1,44521,43903,47604,1735,2,5
158800,7.193685818395112,3496,45300,1,110564,42826,115270,1420,3,6
188000,8.10832229017324,821,91600,1,109060,108270,38610,2115,2,5
83800,7.10002716662926,824,78703,1,56714,57433,50089,1720,1,5
668000,9.35444071594994,2378,48500,1,21907,258255,33568,2745,2,4
890000,8.222553638396958,2286,13000,1,336308,247942,36000,1675,1,6
228000,8.618485442898109,3382,32000,1,100613,116463,108106,1980,4,6
40800,6.7912214627261855,1219,130251,1,19144,14664,28335,1340,4,7
110800,7.091742115095153,1126,97228,1,60225,52106,56500,1605,1,4
63800,6.785587645007929,2011,133108,1,14522,13819,26175,1010,5,1
157333,7.091742115095153,1679,58000,1,63639,51621,39000,1785,2,5
278800,8.374246182096304,2953,81200,1,98559,171858,109643,2295,6,6
408000,8.83346272071993,3352,83490,1,100854,138498,109363,2550,6,5
142000,7.098375638590786,1705,109300,1,66809,56917,31000,1781,1,5
133800,8.029758520440822,2772,92000,1,37948,66297,49716,1700,2,4
71000,5.634789603169249,2010,59620,1,1964,15814,3542,1651,3,6
668000,9.082961442646353,3500,44000,1,111007,401776,115270,2420,6,4
305800,7.776535028185241,2221,34000,1,117042,84296,35001,2135,1,5
788000,9.064389316491878,3106,30000,1,75983,453424,88862,1690,6,6
93800,6.606650186198215,1340,78500,1,43311,34702,54406,1430,1,7
188000,7.767263996757308,1524,65000,1,100282,79455,48011,1850,3,4
388000,8.380456667842767,3137,56000,1,80867,277621,93644,1514,6,6
110888,8.321907968230423,2226,87000,1,24340,59333,34935,1825,5,6
155000,8.74973246437081,1830,147300,1,16290,141125,32279,1565,5,6
145000,7.767263996757308,426,80150,1,72411,79743,73990,1560,3,6
888000,8.19863945529737,2561,8000,1,297116,203735,57700,1356,2,6
709000,8.27893600229198,1915,26000,1,280362,210577,32909,1419,3,6
152800,7.091742115095153,1555,56000,1,66213,51978,47002,1785,2,5
1180,8.987696695703624,1125,6900,1,538337,459377,48005,2560,3,6
235000,7.085064293952548,1945,32000,1,83883,63964,34509,1795,3,5
218000,6.373319789577012,3324,8000,1,99148,34632,74989,1550,1,5
157800,7.775695749915245,1247,146000,1,83724,71276,53300,1690,2,4
57800,6.6039438246004725,1371,95000,1,26470,11074,50789,1284,3,2
238000,6.813444599510896,432,50000,1,67776,78175,72201,920,3,6
81800,6.6039438246004725,1739,78800,1,28926,17988,33798,1287,2,2
118800,7.085064293952548,1614,98000,1,45364,34264,39001,1408,2,6
133888,7.775695749915245,607,90000,1,99025,102899,75000,1730,6,6
109800,7.755767170102998,2832,84000,1,45205,43492,57955,1650,5,4
115800,7.063903961472068,2587,101000,1,48369,47892,60586,1470,3,6
54888,6.881411303642535,940,97000,1,24557,19088,49156,1350,4,3
688000,7.768110378525988,2647,16500,1,218231,151845,46790,1590,2,6
69800,7.086737934510577,1007,137276,1,33449,29955,57508,1610,1,5
1128,8.222553638396958,2924,600,1,487436,264855,107800,1570,1,6
48800,7.914252278742441,1278,96000,1,18395,50985,52008,1706,6,6
162880,8.37378460812088,2591,150000,1,28547,114865,40014,1760,5,6
106000,5.971261839790462,1555,75000,1,36335,26517,36890,1315,2,5
250000,7.0967213784947605,2258,39000,1,65232,44351,40889,2123,1,5
54000,7.014814351275545,1495,155292,1,17338,36514,41994,1155,6,6
438000,8.487764380725425,3442,47808,1,101233,302857,106916,1780,6,6
162000,7.098375638590786,2467,65000,1,50655,30808,35889,1695,1,5
94800,6.612041034833092,3017,97800,1,44875,24165,54039,1417,2,2
119800,7.091742115095153,1162,88000,1,64971,56916,51109,1605,1,4
42800,7.098375638590786,242,135000,1,30760,46697,65301,1615,2,4
218888,7.503840746698951,1368,5000,0,19439,26048,50972,1380,5,6
181800,7.949444420250626,2587,167000,1,46244,55569,58124,1540,6,6
258000,7.098375638590786,3040,5700,1,118756,50315,86102,1555,1,6
141800,7.503840746698951,1490,162000,1,16432,37294,33377,1540,4,6
1553,8.671458150427666,3411,53,1,478331,268823,110524,1450,1,6
50800,6.52795791762255,882,96200,1,20467,23512,46502,1175,2,1
40800,6.6039438246004725,827,142000,1,20462,17047,45002,1295,3,2
67900,6.606650186198215,914,97000,1,29145,29588,47604,1430,4,4
59800,6.7912214627261855,1100,98152,1,28726,15101,37050,1195,3,2
91800,6.436150368369428,2036,90000,1,35291,19702,36704,1270,1,1
106800,6.525029657843462,2617,28933,1,36848,23585,40556,1190,1,5
176800,7.098375638590786,2316,50900,1,68453,47985,38889,1460,1,4
140800,7.491087593534876,1374,82000,1,49115,39025,49802,1980,3,3
94500,6.436150368369428,2044,65000,1,31779,19702,30009,1270,2,1
124800,7.098375638590786,1337,157000,1,59962,50933,49802,1540,1,4
588800,7.768110378525988,2561,12850,1,204473,130340,62600,1580,1,6
70800,6.754604099487962,1465,155700,1,16593,26220,34197,1360,6,6
102800,7.755767170102998,2772,122052,1,37948,44623,49716,1650,3,4
33800,6.525029657843462,395,105500,1,16483,15062,56209,1321,2,2
48800,6.436150368369428,911,99000,1,21239,23886,47300,1249,2,1
59800,6.525029657843462,1193,58000,1,26259,19745,50889,1329,2,1
36888,6.525029657843462,398,88000,1,15677,18347,55889,1190,1,5
74800,6.52795791762255,1275,69338,1,35788,27516,54405,1324,1,2
74800,6.230481447578482,1583,75000,1,30246,20143,36810,1325,1,5
39800,6.359573868672378,827,125000,1,16224,12363,51301,1020,3,1
98800,6.525029657843462,1863,52200,1,30718,23583,32725,1320,1,3
50800,6.52795791762255,368,120000,1,27129,29417,62140,1425,3,4
78800,7.434847875211999,2407,93748,1,22265,16331,33568,1268,5,6
115800,6.60934924316738,2742,26000,1,38306,18391,45600,1280,2,2
108800,6.60934924316738,2312,25000,1,39491,21787,35320,1315,2,2
102500,6.858565034791365,2340,150000,1,21407,12543,33207,1060,2,1
203800,7.775695749915245,1125,95000,1,100136,84387,50001,2220,2,5
90800,5.971261839790462,2254,35000,1,26316,17632,33009,1185,2,5
198800,7.486613313139955,2561,10000,1,84417,40319,61001,1620,1,4
80998,6.784457062637643,793,105225,1,55784,54884,61103,1720,1,5
115888,5.971261839790462,2587,60000,1,49698,16577,47000,1429,1,1
134800,8.37378460812088,2652,162000,1,31176,117130,42683,1760,6,6
66800,7.098375638590786,1007,95000,1,30071,22042,57903,1664,2,3
235800,6.641182169740591,3074,11000,0,109655,30615,98389,1280,1,6
