Listing ID,Listing URL,Brand,Price,Depreciation,Road Tax,Registration Date,COE Left,Mileage,Manufacture Year,Transmission,Deregistration,OMV,ARF,COE Price,Engine Capacity,Power,Curb Weight,No. Of Owners,Vehicle Type
1230306,https://www.sgcarmart.com/used_cars/info.php?ID=1230306,Volkswagen,121800,14160,392,21-Jul-21,2831,20168,2021,Auto,52523,22436,23411,45001,999,85,1369,1,SUV
1232602,https://www.sgcarmart.com/used_cars/info.php?ID=1232602,Volkswagen,121800,29030,1194,24-Feb-17,1224,90000,2016,Auto,48476,40089,48125,51109,1984,206,1420,1,Sports Car
1214213,https://www.sgcarmart.com/used_cars/info.php?ID=1214213,Volvo,121800,24030,1176,28-Nov-17,1493,73000,2017,Auto,55382,38070,45298,57414,1969,187,1841,2,SUV
1239652,https://www.sgcarmart.com/used_cars/info.php?ID=1239652,Toyota,121999,14410,742,27-Jul-21,2828,54500,2021,Auto,51227,19481,19481,47010,1598,96,1315,1,Mid-Sized Sedan
1238808,https://www.sgcarmart.com/used_cars/info.php?ID=1238808,Citroen,122800,13960,508,14-Apr-22,3070,24000,2021,Auto,64374,22257,8160,68501,1199,96,1423,1,SUV
1225486,https://www.sgcarmart.com/used_cars/info.php?ID=1225486,Hyundai,122800,15570,742,15-Jun-21,2796,12000,2021,Auto,42257,21219,6707,48510,1598,90.2,1280,1,Mid-Sized Sedan
1239009,https://www.sgcarmart.com/used_cars/info.php?ID=1239009,Hyundai,122800,14510,742,26-Jan-22,3011,29000,2021,Auto,51734,18744,5000,57898,1598,90.2,1280,1,Mid-Sized Sedan
1239566,https://www.sgcarmart.com/used_cars/info.php?ID=1239566,Mazda,122800,15590,1210,21-Dec-20,2622,51200,2019,Auto,45520,20941,21318,41503,1998,121,1514,1,Luxury Sedan
1238771,https://www.sgcarmart.com/used_cars/info.php?ID=1238771,Skoda,122800,14940,684,29-Sep-21,2589,75788,2021,Auto,60096,21908,7672,70002,1498,110,1255,1,Hatchback
1235165,https://www.sgcarmart.com/used_cars/info.php?ID=1235165,Audi,122888,20760,624,20-Sep-18,1496,21860,2017,Auto,43379,34751,40652,30209,1395,85,1450,1,Sports Car
1163838,https://www.sgcarmart.com/used_cars/info.php?ID=1163838,Volkswagen,122988,13830,392,12-Jan-22,2988,23500,2020,Auto,50455,17777,17777,45001,999,85,1190,1,Hatchback
1163834,https://www.sgcarmart.com/used_cars/info.php?ID=1163834,Volkswagen,122988,13820,392,12-Jan-22,2988,22500,2021,Auto,50506,17845,17845,45001,999,85,1190,1,Hatchback
1201764,https://www.sgcarmart.com/used_cars/info.php?ID=1201764,BMW,123000,17430,3071,25-Nov-10,2562,84000,2010,Auto,26950,81703,81703,38216,2979,240,1895,3,Luxury Sedan
1226576,https://www.sgcarmart.com/used_cars/info.php?ID=1226576,Mercedes-Benz,123777,24100,1202,10-Apr-17,1251,85000,2016,Auto,69195,59607,79293,50621,1991,155,1615,2,Luxury Sedan
1209193,https://www.sgcarmart.com/used_cars/info.php?ID=1209193,Audi,123800,16400,3094,17-Jun-11,2742,151185,2011,Auto,35727,76947,76947,47316,2995,245,1875,6,Sports Car
1211872,https://www.sgcarmart.com/used_cars/info.php?ID=1211872,Audi,123800,24600,1194,28-Aug-17,1098,65000,2017,Auto,57832,46417,56984,53711,1984,185,1795,1,SUV
1237416,https://www.sgcarmart.com/used_cars/info.php?ID=1237416,BMW,123800,26910,1210,16-Jun-16,971,74586,2016,Auto,75287,73150,103670,49000,1998,190,1680,2,Luxury Sedan
1200679,https://www.sgcarmart.com/used_cars/info.php?ID=1200679,BMW,123800,15530,1452,2-Dec-11,2591,162000,2011,Auto,46308,52394,52394,58124,1997,180,1620,5,Luxury Sedan
1236017,https://www.sgcarmart.com/used_cars/info.php?ID=1236017,Ford,123800,31590,1520,3-Oct-16,769,59000,2016,Auto,52388,48440,59816,55501,2261,233.2,1760,2,Sports Car
1225484,https://www.sgcarmart.com/used_cars/info.php?ID=1225484,Mercedes-Benz,123800,18940,586,12-Apr-19,1983,75500,2018,Auto,53170,33792,39309,43102,1332,120,1375,1,Hatchback
1226174,https://www.sgcarmart.com/used_cars/info.php?ID=1226174,Mercedes-Benz,123800,32940,1202,29-Jul-16,1004,101000,2015,Auto,53842,50925,63665,56089,1991,280,1555,3,Sports Car
1238474,https://www.sgcarmart.com/used_cars/info.php?ID=1238474,Toyota,123800,13990,506,13-Jun-22,3139,14900,2022,Auto,67724,15701,5000,73801,1196,64,970,1,SUV
1239155,https://www.sgcarmart.com/used_cars/info.php?ID=1239155,Volvo,123800,21950,1176,11-Sep-18,1467,96000,2018,Auto,38188,28426,31797,32429,1969,185,1683,2,SUV
1237294,https://www.sgcarmart.com/used_cars/info.php?ID=1237294,Mercedes-Benz,123888,21950,740,30-May-18,1675,91000,2018,Auto,48256,37480,44472,37010,1595,115,1425,2,Luxury Sedan
1234614,https://www.sgcarmart.com/used_cars/info.php?ID=1234614,Mercedes-Benz,123888,18350,740,27-Sep-19,1857,63888,2019,Auto,40752,26496,29095,31783,1595,90,1435,1,SUV
1232115,https://www.sgcarmart.com/used_cars/info.php?ID=1232115,Mercedes-Benz,123999,19400,586,12-Apr-19,1984,54510,2018,Auto,45454,30464,34650,35403,1332,100,1365,2,Hatchback
1236506,https://www.sgcarmart.com/used_cars/info.php?ID=1236506,Toyota,124500,13820,392,10-Aug-22,3197,36980,2021,Auto,74391,18410,5000,80000,996,72,970,1,SUV
1239126,https://www.sgcarmart.com/used_cars/info.php?ID=1239126,BMW,124800,24910,1210,7-Jul-17,1337,157000,2017,Auto,59962,50933,63680,49802,1998,185,1540,1,Luxury Sedan
1214268,https://www.sgcarmart.com/used_cars/info.php?ID=1214268,Mercedes-Benz,124800,15490,3797,13-Jan-12,2927,85677,2011,Auto,48784,82655,82655,60586,3498,225,1735,1,Luxury Sedan
1234219,https://www.sgcarmart.com/used_cars/info.php?ID=1234219,Opel,124800,15050,508,30-Aug-21,2561,22839,2021,Auto,48376,25237,12332,49640,1199,96,1320,1,SUV
1222374,https://www.sgcarmart.com/used_cars/info.php?ID=1222374,Toyota,124800,15290,682,23-Aug-21,2563,27000,2021,Auto,43576,22978,9170,46689,1496,80,1320,1,MPV
1238632,https://www.sgcarmart.com/used_cars/info.php?ID=1238632,Toyota,124800,26080,1638,10-Oct-17,1130,80500,2016,Auto,46044,35288,41404,48005,2362,125,1790,2,MPV
1229375,https://www.sgcarmart.com/used_cars/info.php?ID=1229375,Mercedes-Benz,124888,24170,1202,19-May-17,1310,98000,2016,Auto,68519,57731,75916,53300,1991,155,1615,1,Luxury Sedan
1187666,https://www.sgcarmart.com/used_cars/info.php?ID=1187666,Volkswagen,124988,14290,392,16-Sep-21,2587,41000,2020,Auto,54757,22373,23323,47000,999,85,1369,1,SUV
1237122,https://www.sgcarmart.com/used_cars/info.php?ID=1237122,Honda,125000,25570,1815,17-Nov-08,1468,202000,2008,Manual,17102,31517,31517,34991,1998,165,1270,6,Sports Car
1233687,https://www.sgcarmart.com/used_cars/info.php?ID=1233687,Hyundai,125000,17210,738,5-Jun-20,2402,56000,2020,Auto,40963,20859,21203,37705,1591,130,1594,1,SUV
1238017,https://www.sgcarmart.com/used_cars/info.php?ID=1238017,Mitsubishi,125500,16090,684,11-Aug-20,2467,65500,2019,Auto,47332,28033,31247,35001,1499,120,1490,1,SUV
1239048,https://www.sgcarmart.com/used_cars/info.php?ID=1239048,Citroen,125800,14630,508,17-Mar-22,3072,21700,2021,Auto,56843,19574,5000,63000,1199,96,1263,1,SUV
1235256,https://www.sgcarmart.com/used_cars/info.php?ID=1235256,Toyota,125800,14060,680,18-Jul-22,3193,20000,2022,Auto,72113,17615,5000,78001,1490,88,1110,1,SUV
1231900,https://www.sgcarmart.com/used_cars/info.php?ID=1231900,Volkswagen,125800,18700,624,30-Sep-19,1860,46000,2019,Auto,43409,26039,28455,37000,1395,110,1288,1,MPV
1239347,https://www.sgcarmart.com/used_cars/info.php?ID=1239347,BMW,125888,18760,684,30-Apr-19,2011,150000,2019,Auto,59380,36905,43667,48000,1499,103,1430,1,SUV
1231195,https://www.sgcarmart.com/used_cars/info.php?ID=1231195,Toyota,125988,13160,392,1-Mar-23,3409,1300,2019,Auto,84449,18449,5000,86000,996,72,970,1,SUV
1229567,https://www.sgcarmart.com/used_cars/info.php?ID=1229567,Toyota,125988,13160,392,1-Mar-23,3409,1050,2019,Auto,84449,18096,5000,86000,996,72,970,1,SUV
1144888,https://www.sgcarmart.com/used_cars/info.php?ID=1144888,Mercedes-Benz,126000,71890,1202,11-Feb-15,463,90888,2014,Auto,43327,48963,60549,75289,1991,265,1555,3,Sports Car
1233868,https://www.sgcarmart.com/used_cars/info.php?ID=1233868,MG,126000,16130,680,28-Dec-20,2619,37000,2020,Auto,44151,19388,19388,41503,1490,119,1563,2,SUV
1238653,https://www.sgcarmart.com/used_cars/info.php?ID=1238653,Mazda,126500,17170,1210,22-Jun-20,2437,42692,2019,Auto,37436,22250,23150,32500,1998,121,1576,1,SUV
1235205,https://www.sgcarmart.com/used_cars/info.php?ID=1235205,BMW,126800,19040,684,29-Mar-19,1980,43400,2019,Auto,54449,38362,45707,37620,1499,103,1415,2,SUV
1232061,https://www.sgcarmart.com/used_cars/info.php?ID=1232061,BMW,126800,24600,1210,23-Aug-17,1103,154000,2017,Auto,62111,50933,63680,53711,1998,185,1540,1,Luxury Sedan
1230597,https://www.sgcarmart.com/used_cars/info.php?ID=1230597,BMW,126800,17170,2834,6-Jun-12,2679,131000,2011,Auto,33646,71551,71551,45586,2979,235,1660,6,Luxury Sedan
1238539,https://www.sgcarmart.com/used_cars/info.php?ID=1238539,Honda,126800,22450,1630,23-Aug-18,1468,68000,2018,Auto,41370,30877,35228,34381,2356,129,1858,1,MPV
1217606,https://www.sgcarmart.com/used_cars/info.php?ID=1217606,Mercedes-Benz,126800,17270,586,24-Feb-20,2319,50000,2019,Auto,49292,29676,33547,37900,1332,100,1405,2,Hatchback
1232322,https://www.sgcarmart.com/used_cars/info.php?ID=1232322,Toyota,126800,14370,742,7-Dec-21,2952,40500,2021,Auto,59339,19346,19346,55001,1598,96,1315,1,Mid-Sized Sedan
1238968,https://www.sgcarmart.com/used_cars/info.php?ID=1238968,Toyota,126800,20330,1210,25-Jan-19,1915,117000,2018,Auto,45989,33306,38629,32200,1998,170,1695,1,SUV
1198064,https://www.sgcarmart.com/used_cars/info.php?ID=1198064,Toyota,126800,30740,1792,10-Mar-17,1218,116000,2016,Auto,45102,37288,44204,48556,2493,134,1980,3,MPV
1233393,https://www.sgcarmart.com/used_cars/info.php?ID=1233393,Skoda,126888,17370,684,25-Mar-20,2340,31900,2019,Auto,41595,26902,29663,30012,1498,110,1393,2,SUV
1238787,https://www.sgcarmart.com/used_cars/info.php?ID=1238787,Volkswagen,126888,15630,392,24-Feb-21,2684,21500,2020,Auto,47698,22373,23323,41001,999,85,1369,2,SUV
1239032,https://www.sgcarmart.com/used_cars/info.php?ID=1239032,BMW,127500,17500,684,26-Dec-19,2251,81499,2019,Auto,53148,32721,37810,40101,1499,103,1320,1,Hatchback
1232555,https://www.sgcarmart.com/used_cars/info.php?ID=1232555,Volkswagen,127500,20870,1194,27-Sep-18,1492,104174,2018,Auto,49611,40020,48028,32311,1984,162,1550,3,Stationwagon
1220676,https://www.sgcarmart.com/used_cars/info.php?ID=1220676,Honda,127800,14110,684,28-Feb-22,3043,20973,2021,Auto,65197,19055,19055,60761,1498,89,1126,1,Mid-Sized Sedan
1235176,https://www.sgcarmart.com/used_cars/info.php?ID=1235176,Mazda,127800,21970,1786,26-Sep-18,1492,61300,2018,Auto,43022,32742,37839,33420,2488,170,1898,1,SUV
1238622,https://www.sgcarmart.com/used_cars/info.php?ID=1238622,Mercedes-Benz,127800,18280,740,27-Dec-19,2252,75000,2019,Auto,41867,26150,28610,32889,1595,90,1435,2,SUV
1238793,https://www.sgcarmart.com/used_cars/info.php?ID=1238793,Skoda,127800,20190,624,28-May-19,2038,45000,2019,Auto,48331,26038,28454,48010,1395,110,1572,1,SUV
1224328,https://www.sgcarmart.com/used_cars/info.php?ID=1224328,Toyota,127800,36370,3100,27-Jun-16,973,98000,2016,Auto,48631,47783,58897,49156,3456,206,2090,2,MPV
1238465,https://www.sgcarmart.com/used_cars/info.php?ID=1238465,Volkswagen,127800,16930,1552,12-May-11,2741,38331,2011,Auto,35714,35207,35207,47316,1984,188,1364,3,Sports Car
1238812,https://www.sgcarmart.com/used_cars/info.php?ID=1238812,BMW,128000,18580,3071,31-Jan-11,2197,170000,2010,Auto,22661,62331,62331,32914,2979,225,1700,4,Luxury Sedan
1238801,https://www.sgcarmart.com/used_cars/info.php?ID=1238801,Mazda,128128,15950,682,27-Apr-21,2737,49494,2021,Auto,46189,15761,15761,45600,1496,85,1256,2,SUV
1221493,https://www.sgcarmart.com/used_cars/info.php?ID=1221493,Honda,128500,22310,1630,3-Sep-18,1469,80000,2018,Auto,43899,33352,38693,34381,2356,129,1865,1,MPV
1231301,https://www.sgcarmart.com/used_cars/info.php?ID=1231301,Jaguar,128777,22250,1210,31-Jul-18,1736,70000,2018,Auto,46339,37079,43911,32809,1997,183,1867,1,SUV
1239661,https://www.sgcarmart.com/used_cars/info.php?ID=1239661,BMW,128800,19330,684,29-Mar-19,1980,25974,2019,Auto,56412,38950,46530,39401,1499,103,1415,1,SUV
1232324,https://www.sgcarmart.com/used_cars/info.php?ID=1232324,BMW,128800,15990,1452,31-Jan-12,2927,164808,2011,Auto,48784,42325,42325,60586,1997,135,1610,2,Luxury Sedan
1201901,https://www.sgcarmart.com/used_cars/info.php?ID=1201901,Citroen,128800,15790,742,5-Jan-21,2616,50000,2020,Auto,57503,26532,29145,49300,1598,133,1430,2,SUV
1232804,https://www.sgcarmart.com/used_cars/info.php?ID=1232804,Honda,128800,14390,682,3-Jun-22,3130,11200,2019,Auto,68489,22749,8849,71556,1496,96,1190,1,SUV
1186741,https://www.sgcarmart.com/used_cars/info.php?ID=1186741,Honda,128800,13970,682,12-Sep-22,2928,109,2019,Auto,71415,22446,8425,72996,1496,95,1130,1,Stationwagon
1235296,https://www.sgcarmart.com/used_cars/info.php?ID=1235296,Mercedes-Benz,128800,20600,740,28-Dec-18,1888,83000,2018,Auto,45447,36348,42888,25501,1595,90,1510,1,Luxury Sedan
1219907,https://www.sgcarmart.com/used_cars/info.php?ID=1219907,Mercedes-Benz,128800,25300,1202,26-Oct-17,1461,79000,2017,Auto,57133,43849,53389,49000,1991,135,1525,1,Sports Car
1211540,https://www.sgcarmart.com/used_cars/info.php?ID=1211540,MINI,128800,20610,1210,31-Dec-18,1891,37000,2018,Auto,48047,36072,42501,31001,1998,141,1390,1,Sports Car
1238701,https://www.sgcarmart.com/used_cars/info.php?ID=1238701,Skoda,128800,17140,684,24-Jul-20,2460,25800,2019,Auto,43157,23639,25095,35889,1498,110,1393,2,SUV
1221827,https://www.sgcarmart.com/used_cars/info.php?ID=1221827,Skoda,128800,16740,684,3-Aug-20,2469,52000,2019,Auto,46067,26902,29663,35001,1498,110,1393,1,SUV
1229790,https://www.sgcarmart.com/used_cars/info.php?ID=1229790,Suzuki,128800,15600,662,24-Sep-21,2585,20476,2020,Auto,45276,23202,9483,48000,1460,75,1090,2,SUV
1234320,https://www.sgcarmart.com/used_cars/info.php?ID=1234320,Mercedes-Benz,128888,22990,740,7-May-18,1643,74900,2018,Auto,52803,39871,47820,42322,1595,115,1505,2,Luxury Sedan
1230958,https://www.sgcarmart.com/used_cars/info.php?ID=1230958,Porsche,128888,31250,1194,28-Jun-16,973,129800,2016,Auto,68312,64786,88615,56000,1984,185,1845,4,SUV
1206860,https://www.sgcarmart.com/used_cars/info.php?ID=1206860,BMW,129000,27650,1210,1-Sep-16,738,133000,2016,Auto,75760,70260,98468,58201,1998,190,1680,2,Luxury Sedan
1230602,https://www.sgcarmart.com/used_cars/info.php?ID=1230602,Audi,129555,16450,392,16-Dec-20,2617,36560,2019,Auto,46419,22090,22926,40714,999,85,1280,1,Luxury Sedan
1227482,https://www.sgcarmart.com/used_cars/info.php?ID=1227482,Peugeot,129777,15930,742,26-Oct-20,2557,73000,2019,Auto,55387,30987,35382,40990,1598,133,1430,1,SUV
1235593,https://www.sgcarmart.com/used_cars/info.php?ID=1235593,BMW,129800,22110,1210,27-Apr-18,1643,75755,2017,Auto,58159,47763,58869,38389,1998,135,1530,2,Luxury Sedan
1183042,https://www.sgcarmart.com/used_cars/info.php?ID=1183042,BMW,129800,30670,2384,1-Feb-16,827,125000,2015,Auto,83551,81266,118279,55089,2998,240,1770,2,Luxury Sedan
1238313,https://www.sgcarmart.com/used_cars/info.php?ID=1238313,BMW,129800,19610,684,30-Apr-19,2010,75000,2019,Auto,58112,35730,42022,52410,1499,103,1430,2,SUV
1238535,https://www.sgcarmart.com/used_cars/info.php?ID=1238535,Lexus,129800,26940,1210,31-Mar-17,1251,58000,2015,Auto,65777,56101,72982,53001,1998,175,1995,1,SUV
1223830,https://www.sgcarmart.com/used_cars/info.php?ID=1223830,Mercedes-Benz,129800,24790,1202,21-Jun-17,1341,88000,2016,Auto,69926,58186,76735,54406,1991,155,1615,2,Luxury Sedan
1238614,https://www.sgcarmart.com/used_cars/info.php?ID=1238614,Mercedes-Benz,129800,28000,1202,20-Apr-17,1280,102000,2016,Auto,59824,50342,62616,54405,1991,155,1785,1,SUV
1208057,https://www.sgcarmart.com/used_cars/info.php?ID=1208057,Mitsubishi,129800,25930,1815,14-Oct-08,1499,150000,2008,Auto,16148,49303,49303,32279,1998,217,1625,6,Sports Car
1238368,https://www.sgcarmart.com/used_cars/info.php?ID=1238368,Opel,129800,14260,508,14-Sep-22,2920,3000,2022,Auto,80490,19936,5000,86000,1199,96,1220,1,SUV
1201506,https://www.sgcarmart.com/used_cars/info.php?ID=1201506,Toyota,129800,14380,506,19-Aug-22,2924,6000,2021,Auto,69079,17329,5000,73801,1196,64,970,1,SUV
1231159,https://www.sgcarmart.com/used_cars/info.php?ID=1231159,Volvo,129800,21940,1176,31-Aug-18,1467,114000,2018,Auto,47595,38070,45298,32809,1969,187,1841,3,SUV
1238259,https://www.sgcarmart.com/used_cars/info.php?ID=1238259,Mitsubishi,129888,28190,1815,22-May-08,1677,162000,2008,Manual,17829,37484,37484,38712,1998,206,1520,2,Sports Car
1233066,https://www.sgcarmart.com/used_cars/info.php?ID=1233066,Toyota,129888,16830,1452,20-Jul-12,2802,155000,2012,Auto,41624,30804,30804,53932,1998,147,1259,4,Sports Car
1232623,https://www.sgcarmart.com/used_cars/info.php?ID=1232623,Skoda,129998,19810,624,16-Aug-19,1827,87889,2019,Auto,42345,26038,28454,35943,1395,110,1572,1,SUV
1236722,https://www.sgcarmart.com/used_cars/info.php?ID=1236722,Audi,130800,16930,392,21-Sep-20,2226,44000,2020,Auto,42585,24660,26524,32699,999,85,1200,4,Hatchback
1219825,https://www.sgcarmart.com/used_cars/info.php?ID=1219825,BMW,130800,19470,684,26-Jun-19,2066,81339,2019,Auto,50083,33930,39502,39400,1499,100,1365,1,Sports Car
1098442,https://www.sgcarmart.com/used_cars/info.php?ID=1098442,Honda,130800,14640,682,13-May-22,3109,5000,2021,Auto,68536,23722,10211,70901,1496,87,1250,1,SUV
1239502,https://www.sgcarmart.com/used_cars/info.php?ID=1239502,Mercedes-Benz,130800,23700,1202,23-Nov-17,1499,124342,2017,Auto,66434,52579,66643,48109,1991,135,1605,1,Luxury Sedan
1193419,https://www.sgcarmart.com/used_cars/info.php?ID=1193419,Mercedes-Benz,130800,31440,2382,12-Aug-15,644,104000,2015,Auto,92579,96961,146530,65501,2996,245,1935,2,Luxury Sedan
1235392,https://www.sgcarmart.com/used_cars/info.php?ID=1235392,Mercedes-Benz,130800,24540,1202,4-Sep-17,1095,77000,2017,Auto,66747,54744,70540,53711,1991,135,1605,1,Luxury Sedan
1238337,https://www.sgcarmart.com/used_cars/info.php?ID=1238337,Mercedes-Benz,130800,29510,1202,28-Mar-17,1248,86084,2016,Auto,55816,46946,57725,53001,1991,155,1785,1,SUV
1225130,https://www.sgcarmart.com/used_cars/info.php?ID=1225130,Toyota,130800,32890,1792,30-Nov-16,1131,158845,2016,Auto,53744,45431,55604,56206,2494,134,2075,1,MPV
1239606,https://www.sgcarmart.com/used_cars/info.php?ID=1239606,Volvo,130800,22190,1176,28-Nov-18,1859,64000,2018,Auto,42084,30016,34023,32302,1969,185,1692,2,SUV
1239501,https://www.sgcarmart.com/used_cars/info.php?ID=1239501,Mercedes-Benz,131000,18510,740,10-Jan-20,2257,64033,2019,Auto,45164,27715,30801,35320,1595,90,1435,1,SUV
1228456,https://www.sgcarmart.com/used_cars/info.php?ID=1228456,Lexus,131388,20890,1198,1-Feb-19,1922,89732,2018,Auto,48786,35007,41010,33989,1987,127,1485,1,SUV
1238909,https://www.sgcarmart.com/used_cars/info.php?ID=1238909,Alfa,131800,18420,1208,5-Nov-19,2191,34204,2019,Auto,53553,34427,40198,38602,1995,147,1429,3,Sports Car
1198618,https://www.sgcarmart.com/used_cars/info.php?ID=1198618,Audi,131800,15870,392,13-Apr-21,2705,44491,2020,Auto,53369,23964,25550,45600,999,85,1200,1,Hatchback
1206400,https://www.sgcarmart.com/used_cars/info.php?ID=1206400,BMW,131800,15720,1331,30-Jan-13,3045,114000,2012,Auto,67557,45496,40496,80583,1997,180,1695,4,Luxury Sedan
1149050,https://www.sgcarmart.com/used_cars/info.php?ID=1149050,BMW,131800,24330,1210,28-Dec-17,1523,25511,2017,Auto,65170,47763,58869,57000,1998,135,1530,2,Luxury Sedan
1167714,https://www.sgcarmart.com/used_cars/info.php?ID=1167714,Honda,131800,13980,578,10-Jan-23,3352,79,2021,Auto,77745,16270,5000,80000,1317,72,1070,1,Hatchback
1236478,https://www.sgcarmart.com/used_cars/info.php?ID=1236478,Jaguar,131800,19540,1210,30-Aug-19,1830,95000,2018,Auto,47957,29772,33681,38602,1997,147,1757,1,SUV
1219650,https://www.sgcarmart.com/used_cars/info.php?ID=1219650,BMW,131880,24090,1210,8-Dec-17,1493,120000,2017,Auto,68397,50933,63680,57390,1998,185,1540,1,Luxury Sedan
1233908,https://www.sgcarmart.com/used_cars/info.php?ID=1233908,BMW,131888,16510,684,17-Sep-20,2223,50000,2020,Auto,52355,30645,34903,37766,1499,80,1380,1,Hatchback
1223962,https://www.sgcarmart.com/used_cars/info.php?ID=1223962,Kia,131988,16150,600,25-Feb-21,2676,7500,2020,Auto,53319,24193,25871,46002,1353,103,1323,1,SUV
1222036,https://www.sgcarmart.com/used_cars/info.php?ID=1222036,MINI,131999,21390,1210,10-Dec-18,1860,44000,2018,Auto,48303,36527,43138,30959,1998,141,1315,2,Sports Car
1239268,https://www.sgcarmart.com/used_cars/info.php?ID=1239268,BMW,132000,23170,1210,25-May-18,1670,83598,2018,Auto,52817,41483,50077,38501,1998,135,1660,3,SUV
1238857,https://www.sgcarmart.com/used_cars/info.php?ID=1238857,BMW,132000,18760,684,12-Sep-19,1833,41893,2019,Auto,54787,35726,42017,39889,1499,103,1430,3,SUV
1228926,https://www.sgcarmart.com/used_cars/info.php?ID=1228926,Mercedes-Benz,132000,18950,586,31-Oct-19,2197,19000,2018,Auto,55043,30464,34650,48010,1332,100,1365,2,Hatchback
1207249,https://www.sgcarmart.com/used_cars/info.php?ID=1207249,Mercedes-Benz,132000,26400,1202,3-Apr-17,1254,77800,2016,Auto,70947,60393,80708,53300,1991,155,1615,2,Luxury Sedan
1165101,https://www.sgcarmart.com/used_cars/info.php?ID=1165101,Porsche,132000,19210,7294,26-Aug-10,2191,155000,2010,Auto,22607,100966,100966,32914,4806,294,2140,4,SUV
1238418,https://www.sgcarmart.com/used_cars/info.php?ID=1238418,Audi,132800,26160,2380,25-Oct-16,1095,95000,2014,Auto,85573,74968,106943,53001,2995,228,1955,2,Luxury Sedan
1238225,https://www.sgcarmart.com/used_cars/info.php?ID=1238225,Audi,132800,23780,976,31-Aug-17,1101,53831,2015,Auto,72403,60528,80951,51000,1798,130,1730,2,Sports Car
1171354,https://www.sgcarmart.com/used_cars/info.php?ID=1171354,Audi,132800,33770,2380,31-Mar-16,886,104000,2015,Auto,71009,70703,99266,46667,2995,245,2105,3,SUV
1229340,https://www.sgcarmart.com/used_cars/info.php?ID=1229340,Mercedes-Benz,132800,19130,586,6-Sep-19,1828,59000,2019,Auto,51131,34176,39847,36001,1332,120,1375,1,Hatchback
1230845,https://www.sgcarmart.com/used_cars/info.php?ID=1230845,Mercedes-Benz,132800,23980,1202,26-Sep-17,1127,113831,2017,Auto,68748,57757,75963,49000,1991,155,1615,1,Luxury Sedan
1227105,https://www.sgcarmart.com/used_cars/info.php?ID=1227105,Volvo,132800,24280,1176,26-Apr-18,1642,57043,2018,Auto,48484,38070,45298,38000,1969,187,1841,3,SUV
1214578,https://www.sgcarmart.com/used_cars/info.php?ID=1214578,Volkswagen,132988,17250,624,31-Aug-20,2196,40000,2019,Auto,48040,26033,28447,38802,1395,110,1288,1,MPV
1233173,https://www.sgcarmart.com/used_cars/info.php?ID=1233173,BMW,133000,15550,1452,31-May-12,3107,170000,2012,Auto,76007,38078,38078,88862,1997,135,1420,5,Luxury Sedan
1239580,https://www.sgcarmart.com/used_cars/info.php?ID=1239580,Lexus,133000,25990,1210,29-Jun-17,1340,105000,2017,Auto,65201,56222,73200,47501,1998,175,2070,1,SUV
1202563,https://www.sgcarmart.com/used_cars/info.php?ID=1202563,Porsche,133500,43360,2382,8-Sep-15,370,67100,2015,Auto,67868,72157,101883,62140,2997,250,1940,3,SUV
1239584,https://www.sgcarmart.com/used_cars/info.php?ID=1239584,BMW,133800,22650,1210,1-Aug-18,1738,127886,2018,Auto,50673,41483,50077,32809,1998,135,1660,1,SUV
1226180,https://www.sgcarmart.com/used_cars/info.php?ID=1226180,BMW,133800,17720,5938,27-Jun-11,2742,97003,2011,Auto,35727,97250,97250,47316,4395,300,1940,3,Sports Car
1216502,https://www.sgcarmart.com/used_cars/info.php?ID=1216502,BMW,133800,17520,3071,7-Jul-11,2772,92000,2011,Auto,37948,66297,66297,49716,2979,225,1700,2,Luxury Sedan
1233153,https://www.sgcarmart.com/used_cars/info.php?ID=1233153,Mercedes-Benz,133800,23210,1202,29-Nov-17,1494,123000,2017,Auto,76863,57757,75963,57414,1991,155,1615,2,Luxury Sedan
1237209,https://www.sgcarmart.com/used_cars/info.php?ID=1237209,Mercedes-Benz,133800,17760,740,24-Jul-20,2469,49000,2019,Auto,42258,24851,26792,32699,1595,90,1435,2,SUV
1238611,https://www.sgcarmart.com/used_cars/info.php?ID=1238611,MG,133800,17430,680,25-Nov-20,2585,40000,2020,Auto,43769,19388,19388,41503,1490,119,1563,2,SUV
1238437,https://www.sgcarmart.com/used_cars/info.php?ID=1238437,Volkswagen,133800,16790,1433,11-Nov-11,2591,95339,2011,Auto,46308,38441,38441,58124,1984,147,1790,5,MPV
1238347,https://www.sgcarmart.com/used_cars/info.php?ID=1238347,BMW,133888,19200,684,29-Aug-19,1829,33152,2019,Auto,55001,35726,42017,40512,1499,103,1430,2,SUV
1220906,https://www.sgcarmart.com/used_cars/info.php?ID=1220906,Mercedes-Benz,133888,32970,2382,17-Jun-15,607,90000,2014,Auto,99025,102899,157219,75000,2996,245,1730,6,Sports Car
1238379,https://www.sgcarmart.com/used_cars/info.php?ID=1238379,Mercedes-Benz,133888,25320,1202,26-Oct-17,1461,160000,2017,Auto,64545,50779,63403,49996,1991,135,1770,2,SUV
1237941,https://www.sgcarmart.com/used_cars/info.php?ID=1237941,Toyota,133888,20370,1210,28-Jun-19,2069,70000,2019,Auto,46848,30806,35129,35906,1998,170,1695,1,SUV
