Price,Road Tax,COE Left,Mileage,OMV,COE Price,Curb Weight,No. Of Owners
99800,682,2460,68000,21881,10.404262840448617,1130,1
132000,586,2197,19000,30464,10.779164601524986,1365,2
32800,959,949,118000,12704,10.027296838262414,1251,3
55088,1194,368,98000,37812,11.015164130533439,1790,2
2487000,8250,3555,102,472997,11.532747699917314,2819,1
91800,2293,2193,112000,34730,10.532149543869664,1770,3
29500,620,580,120500,17553,11.106309695104668,1417,1
176000,1786,2615,61200,32063,10.805679360030782,1808,1
69800,1210,763,35000,30406,11.035196068693427,1057,1
131800,578,3352,79,16270,11.289781913656018,1070,1
52007,508,1186,99952,18725,10.837402069163833,1285,1
89888,742,1494,59264,20645,10.239959789157341,1249,2
51500,1210,915,120000,19665,10.768695494180967,1535,1
73000,600,1642,96334,17555,10.527552571908629,1240,1
152888,2362,1157,80000,69608,10.87806606028079,2025,2
79800,508,1619,50000,20452,10.51867319162636,1325,1
41800,1210,401,95222,18404,11.037145182947038,1535,2
130800,1202,1499,124342,52579,10.781224548778034,1605,1
131000,740,2257,64033,27715,10.472204654717896,1435,1
328800,2384,2011,21153,103421,10.866852691796211,2320,2
55800,682,1223,94561,20569,10.78727575364831,1321,1
128800,684,2460,25800,23639,10.488186120839014,1393,2
87800,1210,1192,90000,36832,10.78330100460001,1570,1
136900,684,2435,42000,32721,10.388995368317829,1320,2
69800,1210,795,110000,40432,11.002116507732017,1615,2
154800,1210,1492,88000,53680,10.373522431293592,1530,1
102500,1210,761,85000,43504,10.950841633920426,1715,3
48888,976,790,117000,19953,11.035196068693427,1360,1
70800,684,1642,65000,15908,10.566948422725712,1078,1
51800,885,1678,133000,11850,10.550381348578611,1010,4
65800,1467,1611,126000,16413,10.714373323320329,1410,2
61800,1039,2198,155000,20294,10.32790525356098,1275,2
63800,1026,2043,71000,17926,10.235880049754966,1313,3
61500,1210,912,67000,28695,10.7472506014032,1480,2
95800,2335,2227,126000,41260,10.461244470986552,1725,1
29900,742,370,67900,24227,11.18691827819678,1310,2
112800,1208,1831,53000,17946,10.561059367582153,1591,2
118800,392,3107,12800,18383,11.198159924108706,970,1
130800,682,3109,5000,23722,11.16903981679311,1250,1
92800,742,2067,54460,20881,10.203555107263542,1230,1
63500,1467,1833,209974,23035,10.382172142969702,1219,2
173800,586,2340,34529,36294,10.338187785912627,1420,1
121000,684,2253,39716,30044,10.404535530538022,1380,3
82800,738,1923,34800,13828,10.067645138702412,1287,1
89800,508,1617,54900,28270,10.566948422725712,1270,2
272800,1674,3077,23000,52978,11.501753287966977,1760,1
87888,682,2194,70970,15572,10.434145214930487,1100,1
248800,682,3130,46000,48503,11.512915464920228,1675,1
206800,1194,3014,20000,33484,11.385092093460344,1678,1
58500,742,760,120000,19491,10.849453584720033,1249,2
104800,578,3047,13000,16864,10.757924157061597,1070,2
49888,624,828,127480,26909,10.84546552414626,1300,3
110800,1672,2371,112000,37422,10.421328511196023,1466,3
181800,1210,2464,49999,52877,10.463131911491967,1540,2
168500,684,3352,1300,33558,11.385171635751316,1375,1
71800,1791,1461,105600,51884,10.462846164547514,1280,4
168888,1210,2460,49888,39959,10.505122332589966,1535,3
62800,2694,1615,108300,64690,10.618420686417931,1685,4
28200,1520,367,145000,23247,11.18691827819678,1780,1
118800,624,1863,52000,27129,10.382884426798459,1395,3
59800,742,1097,63200,17982,10.764265574480024,1205,2
220800,1784,2556,37000,51178,10.934891091510787,1680,1
125000,738,2402,56000,20859,10.537547990636748,1594,1
67800,826,2198,83332,18625,10.32790525356098,1060,4
64800,1458,1859,139160,18803,10.37726530082638,1310,3
64000,740,912,94000,24914,10.757264379021041,1395,2
48800,1210,914,87000,18304,10.81178643448073,1535,1
95000,1194,736,120000,52340,11.000248127840763,1500,6
134800,392,2710,52600,22279,10.705242470817005,1280,1
41800,1792,7,188000,35305,11.198351697050132,1615,2
44500,738,914,79000,14111,10.736592308507754,1295,2
188000,1176,2464,72000,37616,10.46278900535916,1782,2
107800,710,1861,78000,23682,9.852246888342531,1480,1
80800,742,1825,47000,16713,10.3958945907781,1205,1
49388,1023,1648,140000,15423,10.562431411754575,1130,2
47800,682,979,92500,20032,10.799575577092764,1140,1
66800,238,1460,30000,10942,9.61560546008168,1345,1
49800,684,881,48000,23133,10.84546552414626,1221,1
81800,684,1523,75000,25458,10.753446155719935,1558,1
41800,742,399,61230,17804,10.952366732602407,1205,1
116800,392,2562,8008,17777,10.757902880692196,1190,1
88800,682,1465,69500,19362,10.42815690812277,1350,1
74800,1210,919,97800,31663,10.757902880692196,1485,3
192800,1210,2256,60800,52323,10.599156550639583,1745,1
57800,682,1126,77000,23185,10.871763339476235,1190,1
59800,740,946,106000,23217,10.714417768752456,1395,1
67800,1039,2229,151000,17853,10.38640740704841,1195,6
70800,684,769,113222,26078,10.941995917134532,1324,1
165800,1210,1496,103000,78250,10.950806546816688,1720,2
62800,1113,2072,147163,17853,10.303571541691813,1195,4
45300,682,910,72000,19404,10.736592308507754,1190,1
166800,684,2588,28500,34165,10.558517410982946,1505,1
104800,624,2315,57500,19031,10.39821428171237,1289,1
204800,1210,2797,24600,41422,11.003914859727798,1755,2
35888,976,548,155000,23454,11.182878541740678,1360,2
199800,2384,1892,31000,81088,10.340419027440413,1835,4
94688,742,2065,54000,20088,10.30925261565329,1237,2
34800,1467,880,168000,19294,10.838246688693326,1219,2
58688,1101,1984,160000,15396,10.147413643032866,1162,1
64800,958,2198,130000,15434,10.32790525356098,1325,2
53888,682,1009,91000,21641,10.868625589804267,1320,1
116800,682,2825,22100,17515,10.714439990727769,1090,1
75800,1210,1251,108000,19237,10.883691610153935,1682,4
69999,738,1553,66000,13616,10.515695790590721,1345,1
163800,1210,1831,37944,41972,10.561059367582153,1832,1
181000,1786,2832,47000,31476,11.020463525221196,1809,1
69800,740,1004,89000,27886,10.891056542410913,1430,2
43800,1210,397,71000,17483,11.0186455364637,1535,1
76988,1210,1494,78000,22600,10.799820445069336,1472,2
60800,1026,1950,120000,17531,10.155296303064102,1313,3
93988,684,1460,65000,34419,10.858998997563564,1425,2
82988,624,1338,107900,32098,10.815810422848898,1450,2
99800,1630,1096,91554,27932,10.904229720879732,1769,2
114988,2362,400,89000,72620,11.036517370851499,1750,2
89988,600,1889,65000,18255,10.34177474101152,1240,1
37800,740,369,153000,32984,11.198351697050132,1425,2
106988,682,2564,23800,20969,10.309285938434412,1130,1
159800,684,3351,14000,30886,11.39079172872657,1340,1
155988,1194,2226,82000,34050,10.62135173563291,1790,1
488000,2364,1466,13000,144255,10.341742483467284,1500,2
65988,1786,1160,75000,25964,10.939160041430364,1515,1
72988,1202,731,108000,46510,11.002116507732017,1680,1
124988,392,2587,41000,22373,10.757902880692196,1369,1
96800,1196,1125,140000,33944,10.779060451131723,1610,3
79800,1815,1610,216000,22646,10.714373323320329,1312,5
47988,682,762,128000,18440,10.849453584720033,1036,1
67988,976,760,64000,44560,11.020316243790663,1645,2
27988,738,519,121000,14693,10.954291694697586,1295,1
57988,1210,976,103000,19148,10.933106969717286,1682,2
125000,1815,1468,202000,31517,10.462846164547514,1270,6
83800,1210,1129,85000,33089,10.936778791749008,1485,1
72800,1210,1250,98000,18134,10.883691610153935,1682,1
49800,1107,1947,185000,11740,10.155296303064102,1264,3
62800,744,1130,75000,13452,10.491301994830229,1449,1
74888,1212,1215,72200,22664,10.832121788941521,1540,1
112988,742,2557,31500,17007,10.718608973370925,1205,1
106800,740,1679,95000,28937,10.545341438708522,1435,2
131888,684,2223,50000,30645,10.539164505941523,1380,1
89800,740,1185,85184,37206,10.936778791749008,1425,1
82988,508,2316,40000,13694,10.463389013948712,1048,1
215800,586,2956,14000,35059,11.289781913656018,1550,1
83988,1196,1245,81000,31675,10.883691610153935,1610,2
85800,3307,2012,138000,92958,10.474777785317189,1860,6
42888,738,946,91000,13572,10.764265574480024,1284,2
168800,1210,1701,80931,64699,10.534892299260504,1615,2
118800,1208,2589,63000,16705,10.623787731088578,1489,1
55388,1023,1673,181000,14442,10.550381348578611,1050,6
122800,742,2796,12000,21219,10.789525241239263,1280,1
65000,578,1642,77910,15077,10.566948422725712,1030,2
54888,624,979,137200,25046,10.950981970025628,1288,1
65988,1023,2012,171000,16628,10.172560035738737,1050,6
212988,684,3348,25000,36561,11.385171635751316,1500,1
208800,586,2954,27698,30367,11.077516480488992,1555,1
72800,682,1610,72000,18932,10.653463926082116,1130,2
147000,3330,1340,13500,43525,10.821975867953771,1995,2
66800,182,2035,53000,13830,9.210340371976184,1010,2
85800,624,1702,94657,25069,10.545367754151743,1414,3
108988,740,1736,66000,28937,10.569802959130607,1435,2
174000,1202,1705,58000,59204,10.55552623920546,1740,1
62800,1461,1617,133000,35202,10.618420686417931,1580,3
76800,578,1828,63000,15614,10.203592144986466,1030,2
62988,740,1125,81000,21712,10.871763339476235,1395,2
94800,1210,739,138000,32841,10.966524475690317,1365,2
40800,1630,395,30228,27519,11.196706734376258,1855,1
38988,1210,644,138400,17311,11.089820688682373,1535,1
69800,1208,1307,61000,14835,10.87806606028079,1591,1
168888,5482,3078,100000,100296,11.332170680147806,1945,6
277999,2262,1919,17000,88655,10.3797217315325,1730,2
92888,392,2465,50000,18185,10.39509977537798,1185,1
85999,1176,1095,71000,36151,10.87806606028079,1722,1
38800,1212,365,94500,19212,11.015164130533439,1460,1
111988,738,2768,32000,14302,10.778997955688663,1287,1
81988,1210,764,119000,45526,11.013517741515043,1530,3
96500,738,2101,62949,18634,10.510641019929098,1287,1
204800,4568,1186,81400,114261,10.87439903666454,1865,1
31800,508,737,86977,18358,10.933124826700707,1150,3
106800,242,2738,33800,18658,10.393293809078044,1280,1
61988,1467,1735,161000,19860,10.462846164547514,1370,4
70500,508,1949,41089,13467,10.177362240256695,1048,2
131988,600,2676,7500,24193,10.73644015278695,1323,1
111388,740,1825,95000,28410,10.126631103850338,1435,1
109800,1792,1130,91000,40888,10.839580911706463,1615,1
64800,682,1528,16773,18444,10.753446155719935,1090,1
101988,2362,764,88000,59107,11.013517741515043,1750,3
205000,7545,1921,56600,134546,10.371395236823,1880,1
87300,738,2073,48000,14501,10.037537560656384,1287,1
61800,624,912,120088,29832,10.81178643448073,1480,1
89988,738,2252,56000,12108,10.38310110816935,1287,1
88500,682,1828,42000,20197,10.370894062184476,1130,1
80800,682,1890,83000,17916,10.126631103850338,1331,2
113900,2380,519,70000,92016,11.248829702324588,1647,2
588800,6976,1589,58000,200572,10.691944912900398,1990,2
58800,1210,976,88000,26478,10.957625351102408,1528,2
98000,1212,1130,114915,48484,10.799575577092764,1660,1
60800,508,1219,95000,18689,10.78727575364831,1285,4
54800,682,765,97000,18858,10.819778284410283,1320,1
162888,684,2564,35000,34175,10.50599861283663,1505,2
74800,1210,1522,87253,17117,10.957625351102408,1532,1
37800,508,735,73480,18413,10.922316822030947,1285,2
246800,2382,820,20400,177511,11.002116507732017,1810,2
68988,1039,2251,117000,17853,10.37274090039116,1195,2
297800,1210,3290,8500,61005,11.561725152903833,1545,1
100800,682,2191,21000,20509,10.483186040588494,1130,2
59800,1113,1983,114950,16084,10.147413643032866,1195,2
64800,1202,610,117750,39929,11.089820688682373,1465,3
82800,738,1984,63501,14588,10.153818163694302,1345,1
258888,1194,2194,35000,64010,10.589811507747948,1795,1
71800,976,1279,100000,19955,10.904211340385112,1360,2
303800,1210,3168,17500,65232,11.419844797954187,1715,1
81800,738,2071,52355,12584,10.260777307439861,1345,1
159800,3332,739,49000,113482,10.971468797650715,1770,2
63800,684,1309,54332,16839,10.746971004451137,1046,1
106800,610,2190,19335,21148,10.542706391070517,1180,3
43800,604,887,98000,16278,10.750792555754964,1650,2
158800,1210,2043,119400,33661,10.671324678727517,1642,2
58800,1194,766,95000,37799,11.000248127840763,1790,2
86800,682,2097,58780,19876,10.191182124909785,1130,2
63800,885,1923,34000,20225,10.167657877401936,1060,1
379800,1194,3437,9000,67241,11.566475710526321,1920,1
88800,6498,1647,155000,109581,10.618420686417931,1880,6
36000,767,977,160000,14194,10.027296838262414,1010,4
72888,3100,582,106000,41669,11.26446410567173,1990,1
85000,1202,735,66000,40392,10.950981970025628,1465,2
1750000,8250,2983,13500,409646,11.337249775397376,2765,1
156600,1210,2197,30900,30808,10.566227070674648,1695,1
22988,959,402,143000,10730,9.71534911042061,1251,4
57800,738,1307,107000,13023,10.841657186128725,1345,2
73800,578,1949,80049,15949,10.247041795304542,1052,3
73888,392,1127,108000,24475,10.666673723876048,1280,2
70000,1210,398,91000,42293,11.210468106936293,1450,2
119800,2362,971,107000,64913,10.81376021208472,2030,2
74000,1210,918,110000,35537,10.839776970916972,1450,3
288888,2380,1463,91000,91638,10.431170293368542,1985,1
76888,740,917,75000,35465,10.915106645867503,1425,4
152000,3998,2928,150800,109629,11.011819122265148,1760,4
143800,1210,2252,123000,30808,10.542706391070517,1695,1
928888,3940,2199,17000,249695,10.609353505503847,1419,2
455555,2362,2801,40000,97028,10.933678235085578,2109,1
84800,1194,1134,102000,34596,10.87806606028079,1505,3
59800,508,1619,62249,13497,10.566948422725712,1048,2
148800,1194,2008,78278,40037,10.621327345686446,1550,1
248000,2382,1916,32376,91812,10.3797217315325,1940,2
589888,2364,2956,10000,116240,11.284781934567633,1580,1
41900,506,1005,73000,13930,10.87804719253426,940,2
48800,1210,369,117500,18725,11.0186455364637,1664,2
67998,816,1678,121553,33018,10.740540252898029,1405,4
311800,1202,3500,2210,47861,11.72805297348936,1555,1
95800,2371,2198,110000,35885,10.401653378155329,1467,3
77800,1630,735,101207,28006,10.950981970025628,1769,1
68800,736,1126,76143,19799,10.491301994830229,1240,1
58800,1194,766,113893,37716,11.020316243790663,1790,3
121800,586,1950,57980,29975,10.258010181906718,1365,1
137800,684,2194,60257,36901,10.596634733096073,1430,1
139888,2856,3046,160000,63336,11.297042988134223,1685,4
148800,586,2438,51700,32745,10.30935258066562,1375,1
39888,684,799,83000,18174,10.950613545737037,1096,2
62800,738,1552,88446,11770,10.515695790590721,1345,2
166800,586,2798,27795,32468,10.812552239318544,1380,1
47800,976,732,125423,23454,11.002116507732017,1360,1
105800,684,1831,82498,27527,10.445259365192133,1324,1
66800,1461,1923,120327,21937,10.352490962658775,1340,2
86800,2362,367,101000,59633,11.037145182947038,1815,3
85800,1364,2227,134318,47161,10.574619159038393,1580,4
128800,662,2585,20476,23202,10.778956289890028,1090,2
42600,682,888,120000,19627,10.736592308507754,1190,2
72800,662,1465,60026,23315,10.373397427387058,1501,2
58800,738,1125,70000,12668,10.753168285910839,1295,2
83800,624,1857,91717,19898,10.247041795304542,1270,1
54988,1113,1855,153000,16084,10.297891713284868,1195,1
130800,1792,1131,158845,45431,10.936778791749008,2075,1
74800,2457,1827,133000,27006,10.37726530082638,1750,5
173800,2362,1248,104713,79600,10.883691610153935,1610,2
77800,578,1831,55000,15689,10.370894062184476,1030,1
158800,684,2646,29917,30970,10.799595985047786,1523,1
66800,2457,1670,139642,31076,10.563904908473155,1750,5
54800,1467,1615,138747,20486,10.618420686417931,1370,3
43800,508,852,87817,18234,10.714462212209277,1229,4
61800,1113,2074,140023,17500,10.325875327840201,1195,2
198800,1202,2588,22351,46586,10.633520992762682,1490,3
62800,2457,1551,150256,27174,10.831271978121498,1710,3
118800,2382,459,175406,97016,11.198077724445678,1935,2
389988,2380,3412,5000,76168,11.612987970926754,2265,1
155800,1194,2921,24037,28980,11.159103590013903,1530,1
237888,1210,2585,9000,53268,10.933678235085578,1505,1
105800,2380,795,42574,58302,10.915106645867503,1970,5
81888,2457,1983,136400,34438,10.404808146287813,1770,4
133000,1452,3107,170000,38078,11.39483988355149,1420,5
129888,1452,2802,155000,30804,10.895479272753965,1259,4
36800,740,515,79000,24762,11.097561524682817,1395,3
88000,2450,1858,200000,30495,10.543787600548086,1510,3
55500,1792,853,96000,29296,10.821556702087694,1475,2
32800,742,460,108000,25876,11.250313169745652,1438,2
223800,586,3497,3578,35990,11.732069026983156,1420,1
220800,586,3497,130,36461,11.732069026983156,1410,1
208800,586,3498,125,29546,11.678448377988165,1385,1
131800,392,2705,44491,23964,10.727662995502477,1200,1
53800,1210,911,139004,18941,10.757902880692196,1682,3
65800,1210,461,76192,47544,11.248829702324588,1530,4
68888,974,1218,73120,20048,10.78330100460001,1350,2
101688,684,1736,99000,32596,10.513524826373066,1480,2
34000,1791,948,169000,29943,10.737439609687094,1613,4
54888,740,396,123188,27247,10.922316822030947,1430,2
52800,1196,635,109000,24377,11.089820688682373,1570,2
98800,1194,493,133000,58240,11.108724557423686,1940,1
310000,1200,1983,36050,77052,10.5815464756746,1365,1
137800,682,3195,25500,17490,11.198159924108706,1325,1
93888,2514,2196,126000,39126,10.401653378155329,1650,6
74800,1196,738,120304,31770,10.966524475690317,1610,1
170800,1210,1918,73000,45356,10.3797217315325,1720,2
86800,1202,730,153438,49637,10.971468797650715,1680,2
610888,3944,2801,25000,176179,11.03488966402723,2275,1
1168000,3940,3406,1000,176719,11.644032671628874,1603,1
46800,738,943,98800,14036,10.77664111193259,1295,1
172800,684,2738,25000,39341,11.002116507732017,1435,1
65888,1202,575,73000,37636,11.25932270617131,1350,1
77000,1194,215,102000,43086,11.314474526246391,1520,1
255000,1208,2617,24000,43008,10.714684399869888,2123,1
61800,742,1185,75000,19990,10.837402069163833,1215,3
61777,1792,610,108000,39966,11.225243392518447,1615,2
158800,4738,2802,103000,84556,10.895479272753965,1675,6
660000,8804,3469,50000,246375,11.607762805731063,2495,2
108000,1202,762,106000,39668,10.966524475690317,1735,3
133500,2382,370,67100,72157,11.037145182947038,1940,3
85800,890,2957,122000,18255,10.77404843270411,1100,4
408000,4986,1282,96900,157462,10.859152831884305,1470,4
100000,280,3352,195000,6489,9.288319413292772,1440,1
399800,4366,3138,77000,148352,11.44725563748021,1560,4
61000,1210,395,113000,48615,11.184449175390174,1675,5
490500,6146,2653,63000,337248,10.661555993479634,1515,4
119800,1194,1649,65000,34515,10.527552571908629,1408,2
488800,3922,1498,25000,162298,10.416909802149386,1685,1
1260000,3724,3438,20,264398,11.608235644774552,1675,1
249988,2384,2066,59000,80836,10.658764104561621,2153,1
17800,826,8,140000,13920,9.593150789519541,1010,4
193800,1210,2229,48728,62326,10.589106466675283,1605,1
126000,1202,463,90888,48963,11.229089320779604,1555,3
71800,1630,974,174297,27643,10.81178643448073,1769,2
73800,1039,2463,146000,27863,10.400467769480066,1155,6
358800,10614,1922,91800,410321,10.352490962658775,1690,1
98800,965,2653,95000,33333,10.548940218483393,1230,6
585000,5834,1157,9500,240131,10.827528176270343,1870,1
113800,1815,1497,110000,37362,10.823132652222856,1540,6
391800,1194,3049,38,63673,11.363287918949755,1870,1
137000,1452,2928,141000,44138,11.011819122265148,1455,3
33339,740,215,77077,33057,11.21184739884811,1430,2
96000,684,1520,67000,30907,10.902905460984165,1365,2
66800,958,2198,25000,13858,10.32790525356098,1265,1
73300,2625,1497,5000,17161,10.823132652222856,1405,2
270800,2382,2197,33300,71641,10.46278900535916,1875,1
153000,684,2623,27100,28758,10.633520992762682,1527,2
114800,4340,2438,135000,54812,10.421328511196023,2030,5
152800,586,2684,36000,28129,10.680539205318292,1365,2
77800,738,1923,55000,12194,10.012207419250371,1345,2
112800,624,2560,67735,19998,10.604131561522696,1270,1
83800,742,2043,39000,16713,10.510641019929098,1205,1
189777,2382,946,94000,91729,10.799575577092764,1970,3
49500,974,822,102000,18373,10.561266589258283,1350,2
97800,742,2072,65068,20031,10.410275033969022,1237,1
575000,5834,881,36000,203760,10.778997955688663,1497,4
23800,959,402,165000,13445,9.71534911042061,1251,5
263888,1202,2435,29000,61688,10.52161480677699,1635,1
68800,1210,1187,122000,19595,10.936778791749008,1682,2
61800,1026,1950,158000,19338,10.155296303064102,1150,1
63998,1176,1160,108221,26641,10.81997826441295,1557,2
101800,1630,1128,89000,30986,10.839580911706463,1855,3
82800,742,1642,76500,19724,10.596634733096073,1249,2
60800,738,1132,86500,12453,10.491301994830229,1345,2
45800,506,1279,89000,14213,10.858998997563564,940,3
40998,886,1102,121509,14492,10.053673239300013,1267,3
283800,1202,2650,26000,64210,10.593855875645637,1635,2
97800,684,1615,106000,30910,10.594206788021406,1365,1
268800,2382,2068,40000,91812,10.778956289890028,1940,2
156800,4977,977,99588,130911,10.78888599346775,1565,4
105800,392,2286,58500,23583,10.463389013948712,1200,3
59500,684,852,89000,27677,10.757264379021041,1425,2
90800,1202,943,116000,52377,10.757902880692196,1655,1
342500,1200,2555,31000,70597,10.584055950889214,1365,1
189000,684,2954,9800,34923,11.590358616866753,1470,1
136800,508,2647,58339,24855,10.680539205318292,1397,1
79800,1202,946,118000,40715,10.561266589258283,1465,2
63800,578,1701,66500,14898,10.51867319162636,1020,3
128800,682,3130,11200,22749,11.178235638911106,1190,1
60800,1212,765,87500,24270,10.92415631759022,1585,2
75998,1212,798,78355,56552,11.00214983995428,1660,2
132800,1176,1642,57043,38070,10.545341438708522,1841,3
518800,2364,2315,13452,132700,10.589106466675283,1580,3
31998,70,916,72098,13361,10.31890299149746,940,3
92800,976,1831,72000,26318,10.386808363179929,1480,1
79800,1691,2435,160000,26856,10.421328511196023,1390,5
200800,1210,1885,104842,84372,10.336924443719042,1720,2
89800,508,1921,49656,25647,10.172368995524192,1385,1
61388,578,1551,79800,15356,10.639718168629964,1052,1
89500,742,2072,55000,18787,10.101928491209966,1230,2
130800,2382,644,104000,96961,11.089820688682373,1935,2
139600,1198,2011,29900,38007,10.778956289890028,1485,2
105800,1212,1218,80000,47615,10.832121788941521,1720,1
68800,742,1467,118220,19741,10.636264016619267,1230,1
106999,1210,887,120588,55619,10.7472506014032,1665,2
107888,1202,1155,118000,50256,10.74136258577276,1605,4
48999,682,734,92000,20054,10.86477077032911,1190,3
50800,1107,1915,165000,11523,10.167657877401936,1264,3
75800,600,1703,90000,18528,10.527552571908629,1457,2
84200,578,2313,37550,15850,10.309285938434412,1030,1
201800,1202,2799,21339,47085,10.714439990727769,1525,2
98800,890,2928,128000,30328,10.746820419859958,1500,2
116300,684,1494,42078,37835,10.34177474101152,1415,2
91800,1196,1372,96750,32340,10.778977123006351,1610,2
84888,806,2592,199850,24811,10.504382373390987,1285,6
89800,1196,1131,78339,35484,10.87806606028079,1610,2
648500,3100,3471,4000,107832,11.6867947349492,1493,1
146800,2834,2957,160000,56172,11.103256533163975,1520,4
75000,1210,1190,99600,29696,10.841715885928185,1530,2
115800,1194,1102,58000,50751,10.87806606028079,1410,4
53988,1792,607,42431,34805,11.17757859488649,1615,1
53800,1208,1007,114000,16215,10.561266589258283,1566,1
80800,738,1946,93000,13670,10.16277015046621,1287,2
78800,1210,1102,97973,24596,10.87806606028079,1626,1
108800,684,1977,83838,29536,10.280518891981744,1380,1
153800,1210,1892,67456,41424,10.344995251991222,1660,1
64000,974,1163,115367,18373,10.74136258577276,1350,1
75800,2457,1862,165000,34201,10.37726530082638,1770,3
125888,684,2011,150000,36905,10.778956289890028,1430,1
171800,1198,2955,39600,30048,11.131811447725894,1530,1
104800,684,1614,77000,33671,10.571316925111784,1425,1
98800,1176,739,85000,56796,11.036517370851499,2077,1
80800,1196,1218,74000,31675,10.832121788941521,1610,3
239800,1210,3160,22000,51767,11.571203807011969,1620,1
84788,1677,2285,233000,22003,10.547208116433715,1380,5
41888,736,826,101000,18200,10.902297921958713,1240,4
235800,1792,2224,50000,48189,10.621059017006598,2045,1
48800,682,947,84000,18425,10.764265574480024,1320,3
61800,740,883,91000,28107,10.84546552414626,1430,3
39800,682,976,95200,16622,10.918718232265187,1321,3
80800,740,1367,88000,23295,10.851276951469654,1395,1
93900,1815,1497,276000,28372,10.823132652222856,1270,4
55800,1023,1828,172000,15568,10.297891713284868,1200,3
129800,1210,1643,75755,47763,10.55552623920546,1530,2
89800,740,1612,102000,26306,10.596634733096073,1425,1
216800,1194,2676,9000,44107,10.73644015278695,1435,1
56800,742,735,99000,19990,10.88432930546973,1215,1
217800,1210,3292,17000,45139,11.561725152903833,1490,1
143800,1202,1550,76000,58073,10.757945432978323,1615,2
255800,2362,2227,17000,89205,10.62135173563291,1615,3
199800,2382,1490,55000,72468,10.839580911706463,1940,2
35800,508,401,108000,18413,10.952366732602407,1285,1
96800,740,1306,70500,36252,10.896739325546411,1425,1
290000,2380,1864,76887,84927,10.373491181781864,1985,1
299800,1210,3353,14000,56728,11.532747699917314,2140,1
299800,1210,3349,4000,55490,11.666307277866474,2140,1
78800,1196,1131,83438,34095,10.87806606028079,1610,2
217800,4684,2341,72000,117586,10.474918974411978,1505,6
69888,806,2408,153000,24809,10.400467769480066,1285,6
63000,740,730,103600,35294,11.037145182947038,1425,1
45800,976,767,160000,19953,11.020316243790663,1360,1
150800,1194,1889,132000,45827,10.34177474101152,1795,1
105800,1208,2460,50000,13865,10.521426155498318,1438,2
72500,508,1951,47420,13467,10.153818163694302,1048,2
105800,1210,1467,146000,30808,10.891373101232979,1695,1
49688,740,456,93000,38804,11.168884658849063,1425,4
23900,889,404,165600,17790,9.71534911042061,1150,3
58000,684,1217,75000,17792,10.808312806301005,1046,2
10001,1110,247,169000,17804,9.610457873757753,1240,6
68800,326,1708,72000,16789,10.503038084358488,920,3
96800,2514,2468,138000,44528,10.421328511196023,1725,5
300000,1792,3137,9000,51846,11.419844797954187,2030,1
70000,682,1646,72358,13707,10.566948422725712,1085,1
97800,624,2014,88095,25025,10.410275033969022,1270,1
358000,7001,3075,30583,259444,11.332170680147806,1525,4
63800,976,761,44880,19955,10.950841633920426,1360,1
568000,9605,3132,51000,389257,11.461895293857449,2420,2
79999,1210,796,102954,46467,10.971468797650715,1755,3
240000,1210,2310,31000,75150,10.338187785912627,1983,2
61800,742,1246,79000,19990,10.808312806301005,1215,4
89998,624,2010,69257,20151,10.778956289890028,1289,1
91998,2293,2288,131225,32589,10.547208116433715,1710,2
7500,1026,187,143000,16812,9.479451058842528,1313,5
60800,1461,1706,209000,51256,10.542864689886246,1540,1
37988,1636,607,113098,17026,11.17757859488649,1520,1
43800,3573,917,200000,73824,10.767431804038074,1580,6
79800,2694,2043,162000,59847,10.585649617037317,1685,2
47333,620,917,55388,17516,10.725555513162913,1417,1
86800,682,2014,66000,19487,10.19088208365186,1130,2
131388,1198,1922,89732,35007,10.433792221839603,1485,1
114800,2382,551,129000,96954,11.246509001422552,1935,1
285800,2382,2251,67000,87297,10.568466713268153,1940,1
55500,508,1340,65161,17532,10.664316745782925,1265,3
44300,508,972,134000,18974,10.891056542410913,1285,3
70800,742,1305,125000,20818,10.858998997563564,1249,3
108988,624,1831,43500,22501,10.373491181781864,1288,1
163988,2382,1278,117801,90290,10.883691610153935,1940,2
55800,2694,1733,252500,54645,10.515641573886542,1605,3
958800,3944,2593,17000,179194,10.933678235085578,2320,2
132000,1210,1670,83598,41483,10.55843949396453,1660,3
70000,1461,1468,110000,50289,10.415622319000747,1415,5
190800,1176,2593,46000,36983,10.623787731088578,1757,1
46388,682,971,90363,19781,10.75832832209406,1190,3
169888,2382,1309,60000,90326,10.896739325546411,1940,2
77777,1694,2466,168577,19302,10.421328511196023,1490,1
113777,1210,737,73800,56222,10.966524475690317,2070,3
133800,1202,1494,123000,57757,10.958043455007317,1615,2
121800,392,2831,20168,22436,10.714439990727769,1369,1
54800,1792,575,116132,39966,11.25932270617131,1615,2
82800,1212,1248,99000,36255,10.883691610153935,1585,3
60300,1630,857,85357,33305,10.714617748755122,1570,1
215800,1792,2070,17000,48189,10.78330100460001,2055,1
87888,744,2591,133700,34860,10.751585093093896,1503,5
89800,740,1128,90000,28815,10.666627104916108,1430,2
64000,684,1126,64100,16353,10.664316745782925,1078,3
73800,742,1368,50000,19995,10.664316745782925,1215,1
109800,1210,1278,98000,36045,10.904211340385112,1680,2
198800,586,3318,15283,35787,11.376360905514002,1410,1
